School ID,School Name,Network,Total,Bilingual N,Bilingual %,SpED N,SpED %,Economically Disadvantaged N,Economically Disadvantaged %
610206.0,Mark Twain Elementary School,Network 10,918.0,218.44,21.2,111.11,10.84,780.56,74.39
610207.0,John H Vanderpoel Elementary Magnet School,Network 10,260.44,0.5,0.2,28.44,10.93,156.78,59.86
610208.0,Mildred I Lavizzo Elementary School,Network 13,357.11,2.86,0.81,52.67,14.69,308.11,86.13
610209.0,Alessandro Volta Elementary School,Network 1,805.44,524.33,65.76,81.22,10.01,657.56,80.98
610212.0,Albany Park Multicultural Academy,Network 1,257.89,77.56,31.14,38.11,14.63,237.78,91.87
610213.0,James Wadsworth Elementary School,Network 9,512.89,2.11,0.43,58.44,11.37,424.67,82.33
610215.0,Francisco I Madero Middle School,Network 7,301.22,90.11,30.91,50.44,16.89,289.56,96.04
610216.0,John A Walsh Elementary School,Network 7,310.33,107.11,35.93,76.44,25.71,238.44,75.85
610217.0,James Ward Elementary School,ISP,549.11,239.56,43.81,39.44,7.21,394.89,71.88
610218.0,Joseph Warren Elementary School,Network 12,243.89,4.11,1.73,34.67,14.3,204.89,84.09
610219.0,George Washington Elementary School,Network 13,753.89,96.22,13.18,87.67,11.99,532.22,70.37
610220.0,Thomas J Waters Elementary School,Network 2,637.11,63.56,9.97,55.0,8.63,179.56,28.2
610221.0,Daniel Webster Elementary School,Network 5,259.44,0.33,0.13,29.22,11.65,201.89,77.64
610223.0,Daniel S Wentworth Elementary School,Network 11,436.22,13.56,3.25,88.78,20.76,378.11,86.4
610225.0,John Whistler Elementary School,Network 13,302.22,1.0,0.38,61.89,20.5,245.44,81.22
610226.0,Socorro Sandoval Elementary School,Network 8,838.29,518.22,59.78,74.56,8.45,747.11,84.11
610227.0,Eli Whitney Elementary School,Network 7,756.71,439.56,53.1,72.22,8.69,684.38,86.89
610228.0,John Greenleaf Whittier Elementary School,Network 7,210.22,134.89,64.23,33.11,16.35,176.89,82.91
610229.0,A.N. Pritzker School,Network 6,710.78,45.67,6.42,60.78,8.56,266.78,37.14
610230.0,Wildwood IB World Magnet School,Network 1,477.22,31.11,6.52,55.56,11.65,63.78,13.35
610231.0,National Teachers Elementary Academy,AUSL,739.44,20.89,2.83,63.11,8.6,483.22,65.7
610234.0,Richard Yates Elementary School,Network 5,384.11,139.67,36.45,115.89,30.01,316.0,81.96
610235.0,Ella Flagg Young Elementary School,Network 3,668.33,52.78,8.64,81.56,12.02,586.33,86.75
610237.0,Ludwig Van Beethoven Elementary School,Network 9,326.44,6.71,2.02,49.44,15.28,277.11,84.73
610238.0,Carrie Jacobs Bond Elementary School,Network 11,271.78,3.12,1.18,64.67,23.89,234.67,85.94
610239.0,Richard J Daley Elementary Academy,Network 8,553.22,300.78,54.59,55.33,10.05,504.33,90.79
610242.0,Joseph Brennemann Elementary School,Network 2,428.0,149.33,34.74,91.44,21.35,314.78,73.12
610244.0,Michele Clark Academic Prep Magnet High School,ISP,508.89,7.38,1.46,85.89,17.14,470.89,92.76
610245.0,Frederick A Douglass Academy High School,Network 15,88.11,1.5,2.21,26.78,30.7,81.56,92.09
610246.0,Edward Beasley Elementary Magnet Academic Center,Network 9,1018.0,2.12,0.2,88.11,7.77,769.33,74.77
610248.0,Chicago Academy Elementary School,AUSL,573.89,183.67,32.07,86.67,15.15,394.0,68.62
610249.0,Talman Elementary School,ISP,389.11,187.44,48.76,72.22,18.79,320.44,81.97
610250.0,Rueben Salazar Elementary Bilingual Center,ISP,332.11,127.11,38.22,52.33,15.74,246.78,74.24
610251.0,Willa Cather Elementary School,Network 5,360.0,5.33,1.51,78.78,22.1,312.0,86.63
610252.0,Robert Nathaniel Dett Elementary School,Network 6,307.78,6.67,2.18,97.89,31.88,276.22,89.24
610254.0,Dvorak Technology Academy,AUSL,362.78,4.4,1.51,47.22,13.32,331.44,90.86
610256.0,Jackie Robinson Elementary School,Network 9,122.11,1.2,1.01,11.33,9.39,93.22,76.29
610257.0,Morton School of Excellence,AUSL,259.78,6.0,2.51,40.22,16.02,235.67,89.37
610263.0,John Foster Dulles Elementary School,AUSL,692.44,0.5,0.08,72.78,10.55,608.89,88.01
610268.0,Arthur R Ashe Elementary School,Network 12,325.78,2.62,0.79,39.67,12.19,261.33,80.46
610269.0,John T McCutcheon Elementary School,Network 2,360.67,140.67,39.5,107.11,30.2,297.33,82.07
610271.0,Jensen Elementary Scholastic Academy,Network 5,360.44,5.33,1.43,45.44,12.46,317.11,87.98
610274.0,James Weldon Johnson Elementary School,AUSL,351.78,2.75,0.94,44.0,12.66,321.33,90.65
610276.0,Irvin C Mollison Elementary School,Network 9,311.22,2.67,0.79,28.44,9.14,258.0,82.79
610279.0,Henry O Tanner Elementary School,Network 12,321.56,3.67,1.1,62.33,19.41,273.33,85.01
610281.0,Adam Clayton Powell Paideia Community Academy ES,Network 12,543.89,26.11,4.81,64.78,11.88,461.78,84.81
610282.0,Ronald E McNair Elementary School,AUSL,370.56,24.67,6.79,85.78,23.22,330.78,89.17
610284.0,New Field Elementary School,Network 2,605.78,271.56,44.5,92.33,15.35,426.11,69.81
610287.0,Ashburn Community Elementary School,Network 10,422.89,33.33,8.16,76.11,18.16,324.56,76.81
610290.0,Benjamin E Mays Elementary Academy,Network 11,339.56,7.25,2.65,54.33,15.85,293.67,85.59
610291.0,Richard Henry Lee Elementary School,ISP,752.56,196.44,26.18,104.0,13.93,643.11,85.18
610293.0,Genevieve Melody Elementary School,Network 5,403.33,3.5,1.1,53.67,13.85,360.33,89.21
610295.0,Thomas J Higgins Elementary Community Academy,Network 13,269.78,3.0,1.15,38.22,14.22,225.67,83.59
610298.0,Lenart Elementary Regional Gifted Center,ISP,285.22,1.57,0.55,8.67,3.06,81.44,28.58
610299.0,Dr. Martin L. King Jr Academy of Social Justice,Network 11,238.44,2.0,0.83,34.78,14.59,206.56,86.65
610300.0,Oliver S Westcott Elementary School,Network 11,409.11,4.11,1.01,73.78,18.05,334.0,81.7
610304.0,Phoenix Military Academy High School,ISP,520.33,48.11,9.68,37.44,7.22,462.89,89.25
610305.0,George Leland Elementary School,Network 3,403.67,2.71,0.74,64.78,16.27,338.22,83.19
610308.0,Wilma Rudolph Elementary Learning Center,Network 6,93.56,35.33,38.06,86.89,92.95,70.67,75.63
610312.0,Mary E McDowell Elementary School,ISP,145.89,0.83,0.58,13.22,9.27,117.78,80.03
610313.0,Jose De Diego Elementary Community Academy,Network 5,542.33,71.78,13.43,85.11,16.0,439.44,80.65
610315.0,Edward White Elementary Career Academy,Network 13,141.22,2.4,1.92,21.44,15.47,115.22,81.11
610316.0,Amelia Earhart Options for Knowledge ES,Network 12,227.11,1.57,0.7,19.67,8.7,151.22,66.51
610317.0,Brighton Park Elementary School,Network 8,388.67,185.22,48.76,44.22,11.97,350.56,89.75
610319.0,Evergreen Academy Middle School,Network 8,267.89,72.44,28.03,40.89,15.19,240.0,88.84
610321.0,Thurgood Marshall Middle School,Network 1,56.0,11.0,19.64,13.0,23.21,55.0,98.21
610323.0,Bowen High School,Network 17,250.67,20.11,8.18,78.56,31.92,225.44,89.83
610325.0,Logandale Middle School,Network 4,641.33,251.78,39.9,81.44,13.1,569.67,88.21
610329.0,Orozco Fine Arts & Sciences Elementary School,Network 7,431.11,169.22,41.25,51.11,11.81,360.0,81.04
610334.0,Al Raby High School,Network 15,295.44,11.22,4.43,96.22,35.29,286.0,96.58
610339.0,Amos Alonzo Stagg Elementary School,AUSL,414.11,8.89,2.19,63.33,15.26,364.33,87.66
610340.0,Chicago Academy High School,AUSL,556.44,82.67,14.82,105.67,19.0,439.78,79.11
610342.0,Albert R Sabin Elementary Magnet School,Network 6,477.89,111.67,23.98,50.33,10.3,380.44,78.32
610345.0,Carter G Woodson South Elementary School,Network 9,318.11,4.0,1.25,68.89,21.83,269.78,84.57
610347.0,Claremont Academy Elementary School,Network 10,416.78,40.78,10.11,95.11,23.01,372.22,89.16
610350.0,Robert A Black Magnet Elementary School,Network 12,421.11,3.44,0.81,32.22,7.81,303.56,71.75
610352.0,Durkin Park Elementary School,Network 10,685.11,235.11,34.34,92.56,13.53,513.67,74.97
610353.0,Calmeca Academy of Fine Arts and Dual Language,Network 8,729.11,437.11,60.3,105.89,14.77,594.33,81.17
610354.0,North River Elementary School,Network 1,292.56,154.44,53.03,66.78,22.89,218.44,74.39
610355.0,Mary E Courtenay Elementary Language Arts Center,Network 2,345.0,91.0,27.02,113.67,33.71,269.78,76.74
610357.0,Spry Community Links High School,Network 16,112.44,41.11,40.62,27.56,25.75,105.56,93.01
610362.0,Medgar Evers Elementary School,Network 11,262.67,2.25,0.86,33.11,12.53,211.56,79.69
610363.0,Walt Disney Magnet Elementary School,ISP,1417.0,200.89,13.3,132.33,8.73,875.25,58.63
610364.0,William E B Dubois Elementary School,Network 13,217.78,2.71,1.29,34.89,16.21,190.56,87.04
610366.0,Charles H Wacker Elementary School,ISP,251.56,1.25,0.53,30.0,11.98,187.11,74.05
610367.0,Oscar DePriest Elementary School,Network 3,535.11,8.67,1.66,113.44,21.46,470.56,87.58
610368.0,Langston Hughes Elementary School,Network 13,466.78,11.0,2.39,114.44,24.52,364.44,77.9
610369.0,Mahalia Jackson Elementary School,Network 11,339.44,2.2,0.68,73.0,21.71,284.67,83.89
610380.0,Daniel Hale Williams Prep School of Medicine,Network 17,150.78,1.43,1.12,19.89,13.79,143.89,94.79
610381.0,Bronzeville Scholastic Academy High School,Network 17,200.67,4.11,2.28,37.78,22.93,186.89,91.13
610383.0,Greater Lawndale High School For Social Justice,Network 15,305.56,90.11,29.52,52.56,17.25,282.33,92.51
610384.0,Infinity Math Science and Technology High School,ISP,407.0,79.44,19.56,54.78,13.45,376.0,92.32
610385.0,Multicultural Academy of Scholarship,Network 15,239.11,85.0,35.59,63.67,26.91,223.56,93.49
610386.0,Peace & Education Coalition HS,ISP,109.0,23.56,21.23,22.67,21.08,99.67,90.77
610389.0,Orr Academy High School,AUSL,271.67,18.33,7.16,64.22,23.51,247.22,90.46
610390.0,Hyman G Rickover Naval Academy High School,ISP,489.89,53.0,11.22,63.33,13.16,394.78,80.05
610391.0,Robert Lindblom Math & Science Academy HS,Network 16,1347.0,27.67,2.03,77.0,5.72,849.44,63.11
610392.0,World Language Academy High School,Network 15,341.56,115.11,33.82,62.33,18.32,312.67,91.56
610394.0,Uplift Community High School,Network 14,177.44,27.11,17.88,70.89,44.07,157.44,86.2
610396.0,Tarkington School of Excellence ES,AUSL,922.57,339.33,36.26,118.56,12.72,826.67,87.67
610402.0,DeVry University Advantage Academy HS,Network 14,165.0,4.14,2.89,6.0,3.8,113.67,68.87
610405.0,Suder Montessori Magnet ES,Network 6,420.22,18.44,4.43,50.67,12.07,192.78,46.15
610499.0,Collins Academy High School,AUSL,253.0,0.75,0.28,58.56,23.44,243.44,96.05
610501.0,Austin Polytechnical Academy High School,Network 3,122.0,1.0,0.82,34.0,27.87,119.0,97.54
610503.0,Frazier Prospective IB Magnet ES,Network 5,194.33,2.17,1.47,22.44,11.92,165.44,84.74
610504.0,Velma F Thomas Early Childhood Center,ISP,146.0,75.67,52.05,52.22,35.89,63.0,42.46
610506.0,TEAM Englewood Community Academy High School,Network 11,174.67,1.0,1.1,31.0,17.77,152.67,88.78
610513.0,Air Force Academy High School,Network 16,216.33,15.89,9.54,26.44,12.24,187.0,85.85
610515.0,Disney II Magnet School,Network 14,426.78,47.78,11.17,43.11,10.1,124.78,29.22
610518.0,AUSTIN CCA HS,Network 15,211.89,2.67,1.28,59.11,27.78,197.89,93.3
610520.0,LaSalle II Magnet Elementary School,ISP,584.56,53.0,9.08,77.22,13.21,201.56,34.44
610521.0,Sir Miles Davis Magnet Elementary Academy,Network 11,205.56,9.33,5.08,36.44,18.67,174.89,82.98
610523.0,Edison Park Elementary School,Network 1,508.89,44.78,8.97,90.67,18.12,84.22,16.5
610524.0,Louisa May Alcott College Preparatory HS,Network 15,333.0,46.0,13.4,81.11,23.93,256.33,77.11
610529.0,Ogden International High School,Network 15,639.22,28.0,4.57,68.67,10.7,397.0,63.52
610530.0,South Shore Fine Arts Academy,Network 12,343.22,1.57,0.5,79.67,24.56,276.78,79.95
610532.0,Irene C. Hernandez Middle School for the Advancement of Science,Network 8,891.8,274.22,29.56,107.11,11.34,860.88,92.58
610533.0,Dr Jorge Prieto Math and Science,ISP,863.43,417.78,47.22,158.11,17.4,785.22,86.78
610534.0,Skinner North,Network 4,503.0,3.83,0.77,27.22,5.42,51.56,10.29
610539.0,Marvin Camras Elementary School,ISP,870.62,372.22,42.16,129.33,14.69,695.33,77.68
610541.0,Federico Garcia Lorca Elementary School,ISP,744.22,354.78,48.09,107.89,14.48,631.78,84.23
610542.0,West Ridge Elementary School,ISP,732.0,309.11,42.53,92.89,12.9,577.67,78.61
610543.0,Eric Solorio Academy High School,AUSL,1230.0,219.89,18.19,137.0,11.4,976.5,90.04
610544.0,Mariano Azuela Elementary School,ISP,830.44,281.11,34.49,91.44,11.2,661.11,79.09
610547.0,South Shore Intl College Prep High School,Network 17,587.44,5.22,0.91,55.11,9.4,470.89,79.95
610548.0,STEM Magnet Academy,ISP,425.0,39.22,9.29,28.89,6.82,163.44,38.52
610555.0,Banner Academy West,Options,274.0,4.5,1.6,50.0,18.34,262.5,95.9
610557.0,Pathways in Education- Ashburn,Options,271.78,32.22,11.69,40.0,14.65,220.89,82.33
610558.0,Sarah E. Goode STEM Academy,Network 16,918.11,121.11,12.9,154.33,16.8,783.44,85.37
610559.0,James Shields Middle School,Network 8,557.67,162.22,30.53,100.0,17.92,529.0,94.74
610561.0,Richard T Crane Medical Preparatory HS,Network 15,428.44,5.22,1.27,30.67,7.61,373.22,87.73
610563.0,Back of the Yards IB HS,ISP,895.5,187.33,18.44,84.44,8.33,889.5,91.68
610564.0,Disney II Magnet High School,Network 14,736.78,39.89,5.28,93.78,12.69,448.0,60.9
610565.0,Camelot Excel - Englewood HS,Options,259.67,2.5,0.97,48.0,18.58,230.33,88.97
610566.0,Bridgscape Academy Lawndale,Options,157.5,1.33,0.97,31.75,20.68,146.75,93.45
610567.0,Bridgescape Academy Roseland,Options,174.75,,,38.5,21.69,151.75,86.82
610568.0,Pathways in Education- Avondale,Options,283.11,38.89,13.59,48.56,17.05,228.44,81.3
610569.0,Ombudsman Chicago- Northwest,Options,229.11,30.22,13.38,47.44,20.38,185.89,81.41
610570.0,Ombudsman Chicago- South,Options,395.0,38.78,10.93,63.56,16.1,360.89,91.53
610571.0,Ombudsman Chicago- West,Options,283.67,16.33,5.78,54.44,19.41,260.0,91.38
610572.0,Camelot Safe Elementary,Options,5.88,0.0,0.0,1.75,38.15,5.75,98.21
610573.0,Camelot Safe HS,Options,12.78,1.4,14.0,3.25,31.72,11.78,87.85
610574.0,Winnie Mandela HS,Options,91.0,1.0,1.1,5.0,5.49,86.0,94.51
610580.0,Bridgescape Academy Humboldt Park,Options,165.75,16.0,9.96,30.25,17.82,155.5,94.0
610581.0,Bridgescape Academy Brainerd,Options,133.25,,,28.25,21.57,114.25,85.99
610582.0,Magic Johnson- Englewood HS,Options,136.5,,,17.0,12.89,124.5,91.15
610584.0,Camelot Safe Garfield Elementary,Options,3.5,,,2.0,33.33,3.5,100.0
610585.0,Camelot Safe Garfield HS,Options,13.5,,,7.0,53.53,13.5,100.0
610586.0,SADLOWSKI,Network 13,589.75,206.12,34.44,106.88,17.86,478.12,81.48
610587.0,Walter Henri Dyett High School for the Arts,Network 17,465.0,3.0,0.64,70.38,15.07,394.88,85.53
610588.0,RICHARDSON,Network 10,914.0,309.57,30.36,122.57,11.84,806.5,89.36
610589.0,SOR JUANA,Network 8,286.17,62.17,21.97,19.67,6.7,122.17,42.25
610590.0,BRONZEVILLE CLASSICAL,Network 9,283.83,1.67,0.67,8.33,2.82,58.5,22.33
610592.0,ENGLEWOOD STEM HS,Network 16,662.4,38.0,5.62,152.0,22.94,603.8,91.22
610593.0,OMBUDSMAN - ROSELAND HS,Options,143.2,3.25,2.2,26.0,18.24,120.8,83.1
610594.0,PATHWAYS - HUMBOLDT PARK HS,Options,128.6,18.0,14.3,24.6,19.16,97.0,74.44
610595,FISHER,LINCOLN PARK ELC,77.5,4.0,3.25,16.0,14.1,4.0,5.65
610599,CATALPA,Network 1,125.5,22.5,13.75,22.5,14.2,3.5,2.85
400009,Academy for Global Citizenship Elementary School,Charter,370.5,88.0,23.52,44.5,12.01,292.5,78.98
400010,"Architecture, Construction, and Engineering(ACE)T",Charter,464.5,16.0,3.46,91.5,19.74,454.5,97.84
400011,Alain Locke Charter Elementary Academy,Charter,575.5,0.0,0.0,34.0,5.9,538.0,93.48
400012,Amandla Charter High School,Charter,339.5,2.5,0.74,68.0,20.08,326.0,96.05
400013,ASPIRA Charter - Early College,Charter,538.0,114.0,21.34,103.0,19.2,510.5,94.88
400015,ASPIRA Charter - Mirta Ramirez Computer Science,Charter,121.5,22.0,18.48,30.5,25.68,121.5,100.0
400017,ASPIRA Charter - Haugan Campus,Charter,571.5,115.5,20.22,65.5,11.46,558.0,97.63
400018,Austin Business and Entrepreneurship Academy HS,Network 3,168.0,0.5,0.34,39.5,23.62,163.0,97.18
400019,Bronzeville Lighthouse Charter Elementary School,Charter,480.0,0.5,0.1,53.5,11.14,426.0,88.73
400020,Catalyst Charter ES - Howland,Charter,470.0,1.0,0.21,59.0,12.56,464.0,98.72
400021,Catalyst Elementary School - Circle Rock,Charter,518.5,0.0,0.0,52.5,10.14,498.0,96.05
400022,Chicago High School for the Arts,Contract,576.0,3.5,0.6,48.0,8.34,286.0,49.65
400023,Chicago Intl Charter - Avalon / South Shore,Charter,410.0,0.5,0.12,38.5,9.4,386.5,94.28
400024,Chicago Intl Charter - Basil,Charter,669.0,26.5,3.94,70.0,10.46,641.0,95.82
400025,Chicago Intl Charter - Bucktown,Charter,674.5,105.0,15.56,85.5,12.68,557.5,82.66
400026,Chicago Intl Charter - Loomis Primary,Charter,578.0,1.0,0.17,51.0,8.82,497.0,85.98
400027,Chicago Intl Charter - Irving Park,Charter,535.0,63.0,11.77,47.5,8.88,337.0,62.99
400028,Chicago Intl Charter - Prairie,Charter,405.5,104.5,25.78,50.0,12.34,398.0,98.15
400029,Chicago Intl Charter - Washington Park,Charter,437.0,0.0,0.0,36.5,8.36,424.5,97.15
400030,Chicago Intl Charter - West Belden,Charter,500.5,176.5,35.26,77.5,15.48,478.0,95.5
400031,Chicago Intl Charter - Wrightwood,Charter,731.0,2.0,0.28,65.5,8.96,621.5,85.02
400032,Chicago Intl Charter - Ralph Ellison,Charter,480.0,0.5,0.1,68.0,14.16,435.5,90.74
400033,Chicago Intl Charter - Longwood,Charter,,1.0,0.08,189.0,14.83,,89.25
400034,Chicago Intl Charter - Northtown,Charter,873.0,60.0,6.88,175.0,20.05,695.0,79.65
400035,Chicago Math and Science Academy High School,Charter,606.0,81.0,13.36,65.0,10.73,568.0,93.73
400036,Chicago Virtual Charter High School,Charter,686.0,21.5,3.14,78.5,11.44,461.0,67.23
400038,Community Services West Academy,Contract,156.0,0.0,0.0,12.5,8.02,106.0,67.95
400039,Erie Elementary Charter School,Charter,432.5,139.0,32.08,65.0,15.03,388.5,89.82
400040,Frazier Preparatory Academy Elementary School,Charter,431.0,0.0,0.0,28.0,6.62,404.0,93.93
400041,Galapagos Elementary Charter School,Charter,342.0,3.5,1.03,28.0,8.2,329.5,96.35
400042,Henry Ford Academy Power House Charter HS,Charter,138.0,0.5,0.28,22.5,15.88,135.5,98.13
400043,Hope Institute Learning Academy,Contract,396.0,14.0,3.53,83.5,21.08,310.0,78.26
400044,KIPP Ascend Academy Charter Elementary School,Charter,733.0,11.0,1.5,79.0,10.79,701.5,95.71
400045,Kwame Nkrumah Academy Elementary School,Charter,264.5,0.0,0.0,25.0,9.48,221.0,83.32
400046,LEARN Charter ES - Romano Butler Campus,Charter,636.0,1.5,0.24,38.5,6.06,597.5,93.94
400047,LEARN Charter ES - Charles and Dorothy Campbell,Charter,465.0,1.5,0.3,49.0,10.48,459.5,98.79
400048,LEARN Charter ES - Excel,Charter,424.5,0.0,0.0,40.0,9.41,400.0,94.08
400049,Legacy Charter Elementary School,Charter,496.0,2.0,0.4,58.0,11.69,460.0,92.74
400050,Namaste Charter Elementary School,Charter,484.0,135.0,27.88,82.5,17.05,409.0,84.5
400051,Noble Street Charter - Noble Street College Prep,Charter,608.5,39.0,6.4,77.5,12.74,556.5,91.45
400052,Noble Street Charter - Gary Comer College Prep,Charter,950.0,3.5,0.36,139.0,14.1,858.5,87.0
400053,Noble Street Charter - Golder College Prep,Charter,640.0,44.0,6.86,99.0,15.48,583.5,91.16
400054,Noble Street Charter - Pritzker College Prep,Charter,893.5,73.0,8.1,94.5,10.56,845.5,94.64
400055,Noble Street Charter - Rauner College Prep,Charter,629.5,35.5,5.68,94.5,15.02,543.5,86.32
400056,Noble Street Charter - Rowe-Clark Math & Sci Acad,Charter,643.0,23.0,3.62,118.5,18.42,599.0,93.17
400057,Noble Street Charter - UIC College Prep,Charter,869.0,36.5,4.18,92.0,10.58,764.5,87.98
400058,North Lawndale College Prep Charter - Christiana,Charter,418.0,1.5,0.36,62.5,14.96,401.0,95.94
400059,North Lawndale College Prep Charter - Collins,Charter,416.0,0.0,0.0,49.5,11.91,400.0,96.16
400060,Asian Human Services - Passages Charter School,Charter,448.0,144.0,32.07,37.5,8.37,366.0,81.8
400061,Perspectives Charter Leadership Academy HS,Charter,697.5,0.0,0.0,113.0,16.28,663.5,95.21
400062,Perspectives Charter - Calumet Technology,Charter,471.5,1.0,0.2,82.0,17.47,439.0,93.19
400064,Perspectives Charter - Rodney D Joslin,Charter,384.5,4.5,1.17,56.0,14.57,351.0,91.29
400066,Perspectives Charter - IIT Math & Science Academy,Charter,579.0,1.5,0.26,107.5,18.58,532.5,91.98
400068,Plato Learning Academy Elementary School,Contract,481.0,0.0,0.0,52.0,10.8,472.5,98.24
400069,Polaris Charter Academy Elementary School,Charter,434.0,0.5,0.12,55.0,12.68,399.0,91.96
400070,Prologue Early College High School,Contract,226.5,6.0,2.63,22.0,9.72,191.5,84.5
400071,Providence Englewood Charter - Bunche,Charter,491.5,3.0,0.6,47.0,9.52,434.0,88.24
400072,Betty Shabazz Intl Charter,Charter,314.5,0.5,0.16,30.0,9.56,287.5,91.5
400073,Betty Shabazz Intl Charter - DuSable Leadership,Charter,189.5,0.0,0.0,35.0,18.63,182.5,96.62
400074,Betty Shabazz Intl Charter - Barbara A Sizemore,Charter,277.0,0.5,0.18,27.0,9.77,265.5,95.88
400075,University of Chicago Charter - Donoghue,Charter,558.0,2.5,0.44,33.0,5.92,383.5,68.72
400076,University of Chicago Charter - NKO,Charter,341.0,1.5,0.43,19.5,5.72,269.0,78.88
400077,University of Chicago Charter - Woodlawn,Charter,642.0,0.5,0.08,103.0,16.04,543.5,84.65
400078,University of Chicago Charter - Carter G Woodson,Charter,362.0,0.0,0.0,37.0,10.23,309.5,85.57
400079,UNO Charter School - SPC Daniel Zizumbo Campus,Charter,637.5,173.5,27.22,45.0,7.06,598.5,93.88
400080,UNO Charter School - PFC Omar E.Torres Campus,Charter,637.0,212.0,33.27,50.0,7.85,591.5,92.86
400081,UNO Charter - Bartolome de Las Casas,Charter,286.5,108.0,37.69,25.0,8.73,276.0,96.33
400082,UNO Charter - Carlos Fuentes,Charter,575.0,184.5,32.1,51.5,8.96,543.0,94.44
400083,UNO Charter - Octavio Paz Campus,Charter,421.0,154.0,36.64,35.0,8.31,415.5,98.7
400084,UNO Charter - Rufino Tamayo,Charter,288.5,120.5,41.76,29.0,10.06,279.5,96.88
400085,UNO Charter School - Major Hector P.Garcia MD Cam,Charter,657.0,78.0,11.84,83.0,12.62,626.0,95.28
400086,Urban Prep Acad for Young Men Charter - Englewood,Charter,463.0,0.0,0.0,94.0,20.28,379.0,81.88
400087,Young Women's Leadership Charter High School,Charter,333.5,1.5,0.45,58.0,17.36,289.0,86.65
400089,UNO Charter School - Officer Donald J. Marquez,Charter,572.0,232.0,40.58,38.0,6.64,557.5,97.46
400091,Chicago Technology Academy High School,Contract,382.0,10.5,2.74,76.0,19.9,354.0,92.68
400092,Chicago Intl Charter - Lloyd Bond,Charter,345.5,2.5,0.73,44.0,12.74,339.5,98.26
400093,Chicago Talent Development HS,Charter,183.0,1.0,0.55,47.0,25.68,179.0,97.81
400094,EPIC Academy High School,Charter,457.0,46.5,10.4,85.5,18.66,437.5,95.76
400096,Rowe Elementary School,Charter,640.0,152.0,23.34,57.0,8.94,552.5,86.43
400097,Noble Street Charter - Chicago Bulls College,Charter,,76.5,7.06,140.0,12.94,974.0,90.02
400098,Noble Street Charter - Muchin College Prep,Charter,864.0,32.0,3.75,88.5,10.26,738.5,85.49
400101,UNO Charter - Sandra Cisneros,Charter,553.5,225.0,40.66,41.5,7.51,545.0,98.47
400102,Urban Prep Academy for Young Men - West,Charter,447.0,1.0,0.22,91.5,20.49,397.5,88.94
400104,Instituto Health Sciences Career Academy HS,Charter,765.5,102.0,13.32,104.5,13.65,742.5,97.0
400105,Urban Prep Academy for Young Men - Bronzeville,Charter,490.5,0.0,0.0,79.0,16.11,391.5,79.88
400106,Noble Street Charter School – Johnson HS,Charter,810.5,5.5,0.66,144.5,17.81,760.0,93.72
400107,LEARN  Charter School-South Chicago Campus,Charter,416.5,36.0,8.52,48.0,11.42,394.5,94.8
400108,Chicago Intl Charter - Larry Hawkins,Charter,292.5,0.5,0.21,53.0,18.39,281.0,95.89
400109,Prologue-Joshua Johnston Charter School,Charter,250.5,0.0,0.0,32.5,12.97,233.5,93.22
400111,LEARN Charter School - Hunter Perkins,Charter,427.0,0.0,0.0,39.5,9.22,397.5,93.16
400112,UNO 51st and Homan Charter Elementary School,Charter,574.5,216.0,37.58,37.5,6.52,564.0,98.17
400113,Chicago Intl Charter - Chicago Quest North,Charter,337.0,10.0,3.16,68.5,20.48,283.5,84.3
400114,UNO Charter School - Esmeralda Santiago,Charter,277.0,116.5,42.07,41.0,14.81,264.5,95.49
400115,Catalyst-Maria Charter School,Charter,894.0,127.0,14.02,133.0,14.78,828.5,92.78
400116,The Montessori School of Englewood Charter,Charter,231.5,0.5,0.2,28.0,12.11,207.0,88.5
400117,Noble Street Charter School - Silver,Charter,572.5,0.5,0.08,104.5,18.0,491.0,85.76
400118,Noble Street Charter School - Purple,Charter,447.0,11.5,2.54,81.0,18.08,427.0,95.54
400119,Legal Prep Charter Academy,Charter,239.5,1.5,0.64,36.5,15.2,222.0,92.58
400120,UNO Charter - Near West Elementary,Charter,576.0,184.5,32.03,45.0,7.82,539.5,93.66
400121,UNO Charter - Rogers Park ES,Charter,667.0,230.5,34.36,79.5,11.82,642.0,96.32
400123,YCCS-Academy of Scholastic Achievement HS,Charter,196.5,0.0,0.0,29.0,14.77,187.5,95.45
400124,YCCS-Ada S. McKinley-Lakeside HS,Charter,175.5,0.0,0.0,33.0,18.8,162.0,92.3
400125,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",Charter,167.0,26.0,15.6,26.0,15.59,163.5,97.91
400126,"YCCS-Association House, El Cuarto Ano HS",Charter,152.5,9.5,6.26,30.0,19.6,146.5,96.13
400127,YCCS-Austin Career Education Center HS,Charter,183.5,0.5,0.28,31.0,16.92,174.0,94.8
400128,YCCS-CCA Academy HS,Charter,185.0,0.0,0.0,38.0,20.6,178.5,96.56
400129,YCCS-Charles Hamilton Houston Alternative HS,Charter,140.5,0.0,0.0,18.0,12.82,130.0,92.34
400130,YCCS-Community Youth Development Institute HS,Charter,250.5,0.0,0.0,43.0,17.17,247.0,98.6
400131,YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,Charter,170.0,10.5,6.18,32.0,18.82,163.5,96.18
